Occupation,standard,idfobject,Name,objectfield,Value,Comment
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_11,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.012923,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_11,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.025846,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_11,Air_Mass_Flow_Exponent,0.7,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_11,Air_Mass_Flow_Exponent,0.7,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_11,Air_Mass_Flow_Exponent,0.7,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_11,Air_Mass_Flow_Exponent,0.7,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_12,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0001394,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_12,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0005576,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_12,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.001394,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_12,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.002788,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_12,Air_Mass_Flow_Exponent,0.7,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_12,Air_Mass_Flow_Exponent,0.7,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_12,Air_Mass_Flow_Exponent,0.7,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_12,Air_Mass_Flow_Exponent,0.7,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_13,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0001579,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_13,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0006316,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_13,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.001579,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_13,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.003158,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_13,Air_Mass_Flow_Exponent,0.7,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_13,Air_Mass_Flow_Exponent,0.7,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_13,Air_Mass_Flow_Exponent,0.7,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_13,Air_Mass_Flow_Exponent,0.7,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_14,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0016788,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_14,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0067152,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_14,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.016788,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_14,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.033576,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_14,Air_Mass_Flow_Exponent,0.7,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_14,Air_Mass_Flow_Exponent,0.7,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_14,Air_Mass_Flow_Exponent,0.7,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_14,Air_Mass_Flow_Exponent,0.7,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_15,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0001765,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_15,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.000706,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_15,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.001765,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_15,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.00353,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_15,Air_Mass_Flow_Exponent,0.7,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_15,Air_Mass_Flow_Exponent,0.7,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_15,Air_Mass_Flow_Exponent,0.7,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_15,Air_Mass_Flow_Exponent,0.7,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_16,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0001812,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_16,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0007248,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_16,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.001812,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_16,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.003624,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_16,Air_Mass_Flow_Exponent,0.7,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_16,Air_Mass_Flow_Exponent,0.7,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_16,Air_Mass_Flow_Exponent,0.7,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_16,Air_Mass_Flow_Exponent,0.7,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_17,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0002044,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_17,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0008176,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_17,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.002044,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_17,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.004088,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_17,Air_Mass_Flow_Exponent,0.7,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_17,Air_Mass_Flow_Exponent,0.7,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_17,Air_Mass_Flow_Exponent,0.7,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_17,Air_Mass_Flow_Exponent,0.7,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_18,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0002137,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_18,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0008548,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_18,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.002137,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_18,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.004274,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_18,Air_Mass_Flow_Exponent,0.7,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_18,Air_Mass_Flow_Exponent,0.7,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_18,Air_Mass_Flow_Exponent,0.7,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_18,Air_Mass_Flow_Exponent,0.7,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_19,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0021377,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_19,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0085508,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_19,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.021377,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_19,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.042754,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_19,Air_Mass_Flow_Exponent,0.7,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_19,Air_Mass_Flow_Exponent,0.7,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_19,Air_Mass_Flow_Exponent,0.7,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_19,Air_Mass_Flow_Exponent,0.7,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_20,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0002295,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_20,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.000918,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_20,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.002295,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_20,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.00459,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_20,Air_Mass_Flow_Exponent,0.7,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_20,Air_Mass_Flow_Exponent,0.7,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_20,Air_Mass_Flow_Exponent,0.7,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_20,Air_Mass_Flow_Exponent,0.7,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_21,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0002601,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_21,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0010404,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_21,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.002601,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_21,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.005202,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_21,Air_Mass_Flow_Exponent,0.7,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_21,Air_Mass_Flow_Exponent,0.7,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_21,Air_Mass_Flow_Exponent,0.7,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_21,Air_Mass_Flow_Exponent,0.7,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_22,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0002657,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_22,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0010628,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_22,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.002657,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_22,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.005314,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_22,Air_Mass_Flow_Exponent,0.7,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_22,Air_Mass_Flow_Exponent,0.7,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_22,Air_Mass_Flow_Exponent,0.7,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_22,Air_Mass_Flow_Exponent,0.7,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_23,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0003623,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_23,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0014492,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_23,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.003623,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_23,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.007246,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_23,Air_Mass_Flow_Exponent,0.7,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_23,Air_Mass_Flow_Exponent,0.7,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_23,Air_Mass_Flow_Exponent,0.7,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_23,Air_Mass_Flow_Exponent,0.7,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_24,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0004106,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_24,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0016424,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_24,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.004106,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_24,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.008212,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_24,Air_Mass_Flow_Exponent,0.7,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_24,Air_Mass_Flow_Exponent,0.7,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_24,Air_Mass_Flow_Exponent,0.7,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_24,Air_Mass_Flow_Exponent,0.7,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_25,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0004589,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_25,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0018356,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_25,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.004589,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_25,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.009178,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_25,Air_Mass_Flow_Exponent,0.7,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_25,Air_Mass_Flow_Exponent,0.7,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_25,Air_Mass_Flow_Exponent,0.7,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_25,Air_Mass_Flow_Exponent,0.7,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_26,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0005203,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_26,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0020812,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_26,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.005203,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_26,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.010406,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_26,Air_Mass_Flow_Exponent,0.7,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_26,Air_Mass_Flow_Exponent,0.7,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_26,Air_Mass_Flow_Exponent,0.7,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_26,Air_Mass_Flow_Exponent,0.7,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_27,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.000065,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_27,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.00026,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_27,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.00065,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_27,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0013,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_27,Air_Mass_Flow_Exponent,0.7,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_27,Air_Mass_Flow_Exponent,0.7,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_27,Air_Mass_Flow_Exponent,0.7,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_27,Air_Mass_Flow_Exponent,0.7,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_28,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.000628,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_28,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.002512,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_28,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.00628,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_28,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.01256,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_28,Air_Mass_Flow_Exponent,0.7,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_28,Air_Mass_Flow_Exponent,0.7,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_28,Air_Mass_Flow_Exponent,0.7,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_28,Air_Mass_Flow_Exponent,0.7,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_29,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0006763,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_29,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0027052,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_29,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.006763,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_29,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.013526,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_29,Air_Mass_Flow_Exponent,0.7,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_29,Air_Mass_Flow_Exponent,0.7,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_29,Air_Mass_Flow_Exponent,0.7,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_29,Air_Mass_Flow_Exponent,0.7,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_30,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0009755,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_30,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.003902,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_30,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.009755,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_30,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.01951,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_30,Air_Mass_Flow_Exponent,0.7,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_30,Air_Mass_Flow_Exponent,0.7,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_30,Air_Mass_Flow_Exponent,0.7,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_30,Air_Mass_Flow_Exponent,0.7,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_31,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.11111,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_31,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.22222,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_31,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.33333,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_31,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.55555,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_31,Air_Mass_Flow_Exponent,0.75,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_31,Air_Mass_Flow_Exponent,0.75,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_31,Air_Mass_Flow_Exponent,0.75,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_31,Air_Mass_Flow_Exponent,0.75,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_32,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.01394,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_32,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.02788,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_32,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.04182,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_32,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0697,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_32,Air_Mass_Flow_Exponent,0.75,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_32,Air_Mass_Flow_Exponent,0.75,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_32,Air_Mass_Flow_Exponent,0.75,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_32,Air_Mass_Flow_Exponent,0.75,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_33,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.01812,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_33,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.03624,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_33,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.05436,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_33,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0906,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_33,Air_Mass_Flow_Exponent,0.75,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_33,Air_Mass_Flow_Exponent,0.75,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_33,Air_Mass_Flow_Exponent,0.75,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_33,Air_Mass_Flow_Exponent,0.75,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_34,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.02044,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_34,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.04088,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_34,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.06132,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_34,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.1022,
HotelLarge,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_34,Air_Mass_Flow_Exponent,0.75,
HotelLarge,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_34,Air_Mass_Flow_Exponent,0.75,
HotelLarge,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_34,Air_Mass_Flow_Exponent,0.75,
HotelLarge,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_34,Air_Mass_Flow_Exponent,0.75,
